item_id,question,answer,label
Y9,这让你是否感到非常恐惧和不安？,是的！真的很恐怖，每次都这样。,2
Y9,似乎你的情绪蛮容易受到影响，这样下去可能会让你更加不安。你提到会感到愤怒，这种情绪爆发是否经常发生呢？,是的，频繁的时候真让人身心疲惫，尤其是当她指责我学习不好。,2
Y9,当你在寻找自杀的方法时是希望获得帮助，还是感到有攻击性的冲动？,我可能是希望痛快一点，虽然也有一点点恨自己吧。,2
Y9,太好了！还有，你男朋友有没有表现出任何攻击性或破坏性的行为？,他很少会那样，不过有时候脾气会上来会比较冲动。,2
Y9,很好，你能够肯定自己。面对这样的舍友，是否有时想过反击或采取行动？,其实有过这种想法，但理智告诉我不值得。,2
Y9,你对父亲的行为无奈和不满是可以理解的。在与他相处时，你感到过强烈的愤怒吗？,哎，愤怒是有的。有时候真想质问他，为什么看不到后妈的真面目。,2
Y9,这种行为可能会引起误解，你意识到这可能是过激反应吗？,我知道不该这样做，但我当时太愤怒了。,2
Y9,被人这样攻击，确实很令人不安。你有没有和其他同事谈过这些事情？,有，但他们大都认为我是多想了。,2
Y9,家庭的支持确实是关键，您是否觉得在家庭环境中难以获得所需的支持？,对，我感到很孤独，也有时后悔那么易激动。,2
Y9,这种跨越金钱和友情的边界确实很难掌握，您对他是否产生过一些敌意或攻击性的想法呢？,我甚至想过直接去质问他，但我知道这样不好。,2
Y9,这种感受可能会增强你对自我价值的思考。那关于他联系其他女生的想法，你怎么看？,我觉得有一些敌意，不太舒服。,2
Y9,保持家庭沟通很重要。您觉得嫂子的行为对家庭和谐有破坏性吗？,我觉得有，因为她总是制造麻烦。,2
Y9,您和哥哥或许可以一起帮助她释放一些压力。您认为嫂子对您的行为有攻击性或具破坏性吗？,有时候她的确比较激烈，让我们都很头疼。,2
Y9,您说到受伤和痛苦时，是否曾有过摔东西或接近暴力行为的冲动？,有时候会有这样的冲动，但通常压抑住了。,2
Y9,让我们一起努力，好吗？是否有过对他人产生敌意或攻击的行为呢？,我更多的是向内自责，不过有时会向他们发火。,2
Y9,无助感是很常见的情绪，该如何去面对是一个挑战。你觉得这种烦躁是否影响到你的家庭或社交关系？,是的，我有时候和家人也因为这些情绪闹得关系不好。,2
Y9,这种担心很正常。有没有察觉到在关系中存在的暴力行为，你是怎么管理这些行为的？,以前没有意识到，现在我们是带了问题来婚姻中。,2
Y9,你曾提到想“杀了他们”的想法，会有攻击性行为的冲动吗？,有时候会有这种冲动，但我没有付诸行动。,2
Y9,孩子展现这样的行为确实值得关注，您有没有觉得这些行为具有攻击性或破坏性？,是的，有时候我真的很担心他的这种行为模式。,2
Y9,你曾为这些幻想感到困扰吗？是否有让你行为变得攻击或破坏的时候？,是的，我有时候会因为无法控制情绪而对自己发火。,2
Y9,您有没有感到想采取极端行为来应对这类情况呢？,暂时没有，但内心真的很生气。,2
Y9,那当你感到不满的时候，会对这些朋友的态度有变化吗，比如说变得冷淡或者攻击性？,有时会故意冷落他们，但我努力不让他们发觉。,2
Y9,他们的理解对你是个很大的支持。你提到丈夫的话让我想起，他是否对你有过攻击性的语言或行为？,没有肢体上的攻击性行为，但有时候语言上让我感到伤害。,2
Y9,这种怀疑也能理解。你觉得自己在恋爱中容易因为分歧而与对方发生冲突吗？,有些时候很容易就起争执，不知道为啥关系出问题了。,2
Y9,家中对母亲的不尊重也许增加了你的愤怒，甚至攻击性冲动，对吗？,是的，有时我气得牙痒痒，想出去帮我妈讨个公道，但我又不想跟我爸正面冲突。,2
Y9,你觉得这种想法出现得经常吗？,不经常，但一想到就很生气。,2
Y9,您觉得这些情绪和行为对您男友是否不太公平？或者说，是否有些过激了呢？,是的，我知道这样对他不公平，但我就是控制不住自己。,2
Y9,表达很重要，别人的看法有时候没有我们想象中那么重要。你有没有过任何攻击性行为或感觉到一种毁灭性的冲动？,有时候我会想打人，但更多是自己孤立自己。,2
Y9,从你的描述中，似乎家族史也在其中发挥作用。这孩子是否展示出明显的质问家族权威的行为？,是的，他有时很直接地质问长辈，他们的反应往往让他失望。,2
Y9,这听起来很让人困扰。当您生气时，您是否曾感到自己无法控制情绪？甚至有时想伤害自己或其他生物？,有时候是这样，特别是在跟母亲发生争执时。,2
Y9,听起来你在努力承受这些压力。合伙人的小气行为是否让你感到被冒犯或生气呢？,有时候会突然冒火，虽然我知道这样对我不好。,2
Y9,在一段感情中找到平衡是很重要的。您有没有觉得在这段关系中，曾对她有过度的占有欲或嫉妒行为？,嗯，我承认有时会因为嫉妒过分对待她。,2
Y9,你提到过野兽的想法，面对危险你如何处理这些情绪？您是否会采取反抗措施，并这些反应是否过于激烈？,有时候我会感到愤怒，但我尽量控制不让自己到达失控的地步。,2
Y9,这些行为她经常做吗？,最近变得比较频繁。我记得有一次她骑电车晃来晃去，看起来让人有点不安。,2
Y9,吵架对大家情绪都是一个挑战。在吵架时她是否表现出易怒或过度冲动的行为？,是的，以前她从不过这样。,2
Y9,那些攻击性的冲动让您感到非常不安吗？或者有时候会把这些意图付诸行动？,还好，暂时没有实际做过什么，但是这种冲动的确非常强烈。,2
Y9,嗯，那可能对你的精神状态造成了压力。你有没有对他感到强烈的攻击性或有过激行为的冲动？,有时候我真的很生气，但我总是压抑自己的情绪。,2
Y9,听起来像是有一种压抑的感觉。你曾提到想要报复的想法，最近是否常有这种攻击性或破坏性的想法或行为呢？,偶尔会想，但我知道这样做是不对的。,2
Y9,那么在这种情况下，你会不会觉得失去控制，甚至有攻击性行为的可能？,我可能会有这种担心，但还没有发生过。,2
Y9,首先知道这种状态并不代表你走远了，我们可以慢慢锻炼出更扎实的内心。面对攻击性行为的时候，你能忍住不去实施吗？,很困难，但我一直在尽力克制。,2
Y9,当对方的态度让你感到不安时，你会觉得受到攻击吗？,会有这样的感觉，所以我一直在反思自己。,2
Y9,当您回忆过去这些事情时，有没有因为过度愤怒对妻子采取过激行为？,没有采取过激行为，但我们争吵过。,2
Y9,和对方沟通的确可以解决很多问题。在沟通过程中，你是否感觉自己的态度变得更加激烈或者带有攻击性？,有时候确实话说得重了，但我只是想让他明白我的担忧。,2
Y9,在这段关系中，您是否观察到对方有意图或行为上的攻击性？,她有时候确实很情绪化，甚至对自己动手。,2
Y9,这种嫉妒让你很痛苦，对吗？它是否使你有时表现出愤怒或攻击性？,我努力控制自己，但心里确实有一种不安的愤怒。,2
Y9,所以他近期的行为让你联想到具有攻击性的行为吗？,当他爬窗进来时确实把我吓了一跳。,2
Y9,这是一个很重要的话题，你是否经常因为展现权力的行为而感到关系紧张呢？,是的，这确实让我和他人之间的关系产生了一些紧张。,2
Y9,这种担心听起来让你很不安。你是否经常担心别人会对你生气或者采取攻击性的行为？,是的，经常会有这种担心。然后我就会后悔自己是不是做错了什么。,2
Y9,争吵时你有变得很激动吗？可能会表现出一些激进行为？,当时是有点激动，但没有太过。,2
Y9,这是一个很有趣的观察。你心态不稳定的时候，对自己或者他人会有愤怒或攻击性吗？,我自己会觉得很生气和懊恼，对别人没有太多攻击性。,2
Y9,能理解在这样的情况下会有些难过或者愤怒。这让您感到难以控制的愤怒或攻击性吗？,是啊，特别是在他们告诉我有精神病时。,2
Y9,您认为这样的行为是出自一种冲动吗？是否很难控制？,是的，有时候确实会这样，不太理智。,2
Y9,有时我们生气是因为内心真的受伤了。你还有其他的情绪反应吗？比如会有时候想摔东西呢？,我有过这样的冲动，但知道这不对。,2
Y9,这种行为发生频率高吗？你觉得自己在表达什么情绪？,不算经常，但一旦发生就停不下来，可能是不满和失落。,2
Y9,像这样的情况在宿舍里常见吗？,不常见，她只有在那几次表现得很激动。,2
Y9,那在这样的情绪下，你是否有时候会不自觉地对他们表现得比较激动或者甚至具有攻击性？,嗯，是有这样的情况，我自己也很不喜欢这样。,2
Y9,在这些事件中，您是否曾对丈夫有过攻击性或破坏性的举动或行为？,我曾经在红绿灯前大骂他，让自己感觉稍微好一点。,2
Y9,在之后，希望你注意这种情绪波动，适当找调整方法。面对这样的互动，觉得对方可能做出更激烈的行为吗？,有点担心，但还没有发生过，所以只能暂时看看情况。,2
Y9,那当他对你开玩笑说一些事情时你会生气吗？,是的，我很讨厌这样的玩笑。,2
Y9,孩子的这种情绪反应的确不容易控制。您认为为什么他会拿着凳子想要打那个女的呢？,可能是因为他不喜欢别人这样和他说话。他平时不是这样的孩子。,2
Y9,这听起来像是需要关注的问题。他有没有表现出攻击性或破坏行为？,他会很急躁，但并没有明显的攻击行为。,2
Y9,很好，这是一个很积极的开始。那么，您还提到家务上的分担问题，您是否感到有时会失控或表现得有攻击性？,唉，有时候我会不由自主地发脾气。,2
Y9,与您的主管沟通时，您觉得自己因为情绪问题而产生过冲突吗？,是的，我们之间有过几次争执，特别是在我觉得委屈的时候。,2
